Report Date,Country,Prouduct Barcode,Flipkart ProductID,Flipkart ProductName,Category Level1,Category Level2,Category Level3,Category Level4,Site,Number Of offers,Sku Id,Brand,Product Name,Size,Color,Other Variants,Currency,Was_Price,Now Price,Discount,Shipping Cost,Product Availability,Stock Information,Seller Name,Buybox Flag,Seller Type,Min Price Flag,Limited_Stock_Info,Warranty,Warranty Period,Product Condition,Product InputUrl,Product Output Url,Timestamp,Extract Date,Category from site1,Category from site2,Category from site3,Category from site4,Category from site5,Category from site6,Fulfillment,Extra2,Extra3,Extra4
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B079K2GWTL,Neutrogena," Neutrogena"","" Fresh & Clear Daily Exfoliator"","" Pink Grapefruit & Vitamin C"","" 150ml ",,,,EGP,,100,,21,Yes,9,ALMISRYPHARMACY,1,BuyBox,1,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Neutrogena-Facial-Scrub-Visibly-Grapefruit/dp/B079K2GWTL/ref=sr_1_1?dchild=1&keywords=Neutrogena+Visibly+Clear+Facial+Scrub%2C+Pink+Grapefruit+-+150+ml&qid=1634895618&sr=8-1,https://www.amazon.eg/-/en/Neutrogena-Fresh-Exfoliator-Grapefruit-Vitamin/dp/B079K2GWTL,2021-12-03 11:04,2021-12-03,Beauty,Skin Care,Face,Cleansers,,,,Valid URLs,2182_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B079K2GWTL,Neutrogena," Neutrogena"","" Fresh & Clear Daily Exfoliator"","" Pink Grapefruit & Vitamin C"","" 150ml ",,,,EGP,,117.5,,21,Yes,0,Online.Pharmacy.Beauty,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Neutrogena-Facial-Scrub-Visibly-Grapefruit/dp/B079K2GWTL/ref=sr_1_1?dchild=1&keywords=Neutrogena+Visibly+Clear+Facial+Scrub%2C+Pink+Grapefruit+-+150+ml&qid=1634895618&sr=8-1,https://www.amazon.eg/-/en/Neutrogena-Fresh-Exfoliator-Grapefruit-Vitamin/dp/B079K2GWTL,2021-12-03 11:04,2021-12-03,Beauty,Skin Care,Face,Cleansers,,,,Valid URLs,2182_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B079K2GWTL,Neutrogena," Neutrogena"","" Fresh & Clear Daily Exfoliator"","" Pink Grapefruit & Vitamin C"","" 150ml ",,,,EGP,,230,,21,Yes,0,Bestby_egy,0,Market Place,0,Usually ships within 2 to 3 days.,No,,New,https://www.amazon.eg/-/en/Neutrogena-Facial-Scrub-Visibly-Grapefruit/dp/B079K2GWTL/ref=sr_1_1?dchild=1&keywords=Neutrogena+Visibly+Clear+Facial+Scrub%2C+Pink+Grapefruit+-+150+ml&qid=1634895618&sr=8-1,https://www.amazon.eg/-/en/Neutrogena-Fresh-Exfoliator-Grapefruit-Vitamin/dp/B079K2GWTL,2021-12-03 11:04,2021-12-03,Beauty,Skin Care,Face,Cleansers,,,,Valid URLs,2182_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B07NF7Z4XY,Lindt, Lindt Swiss Classic White Chocolate - 100g ,,,,EGP,,,,,No,0,,1,BuyBox,,,No,,,https://www.amazon.eg/-/en/Lindt-Swiss-Classic-White-Chocolate/dp/B07NF7Z4XY/ref=sr_1_1?dchild=1&keywords=Lindt+Swiss+Classic+White+Chocolate+Almond+-+100+grams&qid=1633695171&sr=8-1,https://www.amazon.eg/-/en/Lindt-Swiss-Classic-White-Chocolate/dp/B07NF7Z4XY,2021-12-03 11:03,2021-12-03,Grocery,Snacks & Sweets,Chocolate,,,,,Valid URLs OOS (Without price),321_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B07NF7Z4XY,Lindt, Lindt Swiss Classic White Chocolate - 100g ,,,,EGP,,95,,0,Yes,0,Quick24_egy,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/Lindt-Swiss-Classic-White-Chocolate/dp/B07NF7Z4XY/ref=sr_1_1?dchild=1&keywords=Lindt+Swiss+Classic+White+Chocolate+Almond+-+100+grams&qid=1633695171&sr=8-1,https://www.amazon.eg/-/en/Lindt-Swiss-Classic-White-Chocolate/dp/B07NF7Z4XY,2021-12-03 11:03,2021-12-03,Grocery,Snacks & Sweets,Chocolate,,,,,Valid URLs,321_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B07NF7Z4XY,Lindt, Lindt Swiss Classic White Chocolate - 100g ,,,,EGP,,94,,21,Yes,0,QBNN,1,BuyBox,1,,No,,New,https://www.amazon.eg/-/en/Lindt-Swiss-Classic-White-Chocolate/dp/B07NF7Z4XY/ref=sr_1_1?dchild=1&keywords=Lindt+Swiss+Classic+White+Chocolate+Almond+-+100+grams&qid=1633695171&sr=8-1,https://www.amazon.eg/-/en/Lindt-Swiss-Classic-White-Chocolate/dp/B07NF7Z4XY,2021-12-03 11:03,2021-12-03,Grocery,Snacks & Sweets,Chocolate,,,,,Valid URLs,321_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B08X6N7CNR,SAMSUNG, Samsung 43 Inch 4K Ultra HD Smart LED TV with Built-in Receiver - UA43TU7000UXEG ,43 inches,Titan Gray,,EGP,,,,,No,0,,1,BuyBox,,,No,,,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6N7CNR?ref=SQEG-WEB-DP301,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6N7CNR,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs OOS (Without price),155_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B08X6N7CNR,SAMSUNG, Samsung 43 Inch 4K Ultra HD Smart LED TV with Built-in Receiver - UA43TU7000UXEG ,43 inches,Titan Gray,,EGP,,7699,,21,Yes,0,MEGA-Store,1,BuyBox,1,,No,,New,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6N7CNR?ref=SQEG-WEB-DP301,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6N7CNR,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,155_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,1,B07DWDXW2N,Miro," Miro Milk Powder Full Cream Bag"","" 1600 gm ",1600 gm,,,EGP,163,144.95,18.05,0,Yes,10,Amazon.eg,1,BuyBox + Retail Seller,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Miro-Milk-Powder-Full-Cream/dp/B07DWDXW2N/ref=sr_1_1?dchild=1&keywords=Miro+Full+Cream+Milk+Powder+-+1600+gm&qid=1633499870&sr=8-1,https://www.amazon.eg/-/en/Miro-Milk-Powder-Full-Cream/dp/B07DWDXW2N,2021-12-03 11:03,2021-12-03,Grocery,Cooking & Baking Supplies,Baking Supplies,Condensed & Powdered Milk,,,,Valid URLs,216_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08X6JPFMN,SAMSUNG," Samsung 65 Inch 4K Ultra HD Smart LED TV with Built-in Receiver"","" Black - UA65TU7000UXEG ",,Black,,EGP,,,,,No,0,,1,BuyBox,,,No,,,https://www.amazon.eg/-/en/gp/product/B08X6JPFMN/ref=ox_sc_act_title_1?smid=A1H2Z71LWQW9Y1&psc=1,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6JPFMN,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs OOS (Without price),5_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08X6JPFMN,SAMSUNG," Samsung 65 Inch 4K Ultra HD Smart LED TV with Built-in Receiver"","" Black - UA65TU7000UXEG ",,Black,,EGP,,18999,,21,Yes,0,Krakeep,1,BuyBox,1,,No,,New,https://www.amazon.eg/-/en/gp/product/B08X6JPFMN/ref=ox_sc_act_title_1?smid=A1H2Z71LWQW9Y1&psc=1,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6JPFMN,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,5_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08X6JPFMN,SAMSUNG," Samsung 65 Inch 4K Ultra HD Smart LED TV with Built-in Receiver"","" Black - UA65TU7000UXEG ",,Black,,EGP,,29000,,21,Yes,0,Souqegypt,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/gp/product/B08X6JPFMN/ref=ox_sc_act_title_1?smid=A1H2Z71LWQW9Y1&psc=1,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6JPFMN,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,5_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08X6JPFMN,SAMSUNG," Samsung 65 Inch 4K Ultra HD Smart LED TV with Built-in Receiver"","" Black - UA65TU7000UXEG ",,Black,,EGP,,44000,,21,Yes,0,Souqegypt,0,Market Place,0,,No,,New,https://www.amazon.eg/-/en/gp/product/B08X6JPFMN/ref=ox_sc_act_title_1?smid=A1H2Z71LWQW9Y1&psc=1,https://www.amazon.eg/-/en/Samsung-Ultra-Smart-Built-Receiver/dp/B08X6JPFMN,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,5_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0182791A2,Nestle, Nestle Coffee Mate Coffee Creamer - 400 G ,,,,EGP,,63.31,,0,Yes,10,Amazon.eg,1,BuyBox + Retail Seller,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2/ref=sr_1_1?dchild=1&keywords=Nestle+Coffee+Mate+-+400+Gram&qid=1633499653&sr=8-1,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Instant Coffee,,,,Valid URLs,214_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0182791A2,Nestle, Nestle Coffee Mate Coffee Creamer - 400 G ,,,,EGP,,58.31,,5,Yes,0,PhonePlus_egy,0,Market Place,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2/ref=sr_1_1?dchild=1&keywords=Nestle+Coffee+Mate+-+400+Gram&qid=1633499653&sr=8-1,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Instant Coffee,,,,Valid URLs,214_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0182791A2,Nestle, Nestle Coffee Mate Coffee Creamer - 400 G ,,,,EGP,,81,,0,Yes,0,Quick24_egy,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2/ref=sr_1_1?dchild=1&keywords=Nestle+Coffee+Mate+-+400+Gram&qid=1633499653&sr=8-1,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Instant Coffee,,,,Valid URLs,214_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0182791A2,Nestle, Nestle Coffee Mate Coffee Creamer - 400 G ,,,,EGP,,74,,21,Yes,0,HSDR,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2/ref=sr_1_1?dchild=1&keywords=Nestle+Coffee+Mate+-+400+Gram&qid=1633499653&sr=8-1,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Instant Coffee,,,,Valid URLs,214_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0182791A2,Nestle, Nestle Coffee Mate Coffee Creamer - 400 G ,,,,EGP,,80,,21,Yes,0,LCYKK,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2/ref=sr_1_1?dchild=1&keywords=Nestle+Coffee+Mate+-+400+Gram&qid=1633499653&sr=8-1,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Instant Coffee,,,,Valid URLs,214_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0182791A2,Nestle, Nestle Coffee Mate Coffee Creamer - 400 G ,,,,EGP,,100,,21,Yes,0,SugarCandy,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2/ref=sr_1_1?dchild=1&keywords=Nestle+Coffee+Mate+-+400+Gram&qid=1633499653&sr=8-1,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Instant Coffee,,,,Valid URLs,214_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,7,B0182791A2,Nestle, Nestle Coffee Mate Coffee Creamer - 400 G ,,,,EGP,,100,,21,Yes,0,H750,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2/ref=sr_1_1?dchild=1&keywords=Nestle+Coffee+Mate+-+400+Gram&qid=1633499653&sr=8-1,https://www.amazon.eg/-/en/Nestle-Coffee-Mate-Creamer-400/dp/B0182791A2,2021-12-03 11:03,2021-12-03,Grocery,"Coffee"","" Tea & Beverages",Coffee & Espresso,Instant Coffee,,,,Valid URLs,214_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B091NXJS62,Sony, Sony 50 inch Full HD LED Smart TV with Remote Control - KDL-50WF665 ,,,,EGP,,,,,No,0,,1,BuyBox,,,No,,,https://www.amazon.eg/-/en/Sony-inch-Smart-Remote-Control/dp/B091NXJS62/ref=sr_1_1?dchild=1&keywords=sony+50+inch+kdl+50wf665&qid=1631007733&sr=8-1,https://www.amazon.eg/-/en/Sony-inch-Smart-Remote-Control/dp/B091NXJS62,2021-12-03 11:03,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs OOS (Without price),72_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B091NXJS62,Sony, Sony 50 inch Full HD LED Smart TV with Remote Control - KDL-50WF665 ,,,,EGP,,8199,,21,Yes,0,Rizkalla.Shop,1,BuyBox,1,,No,,New,https://www.amazon.eg/-/en/Sony-inch-Smart-Remote-Control/dp/B091NXJS62/ref=sr_1_1?dchild=1&keywords=sony+50+inch+kdl+50wf665&qid=1631007733&sr=8-1,https://www.amazon.eg/-/en/Sony-inch-Smart-Remote-Control/dp/B091NXJS62,2021-12-03 11:04,2021-12-03,Electronics,"Home Theater"","" TV & Video",TVs,,,,,Valid URLs,72_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08XJQLCTH,Sanosan, Sanosan Baby Care Lotion ,200 ml,,,EGP,,80,,0,Yes,0,الاجزخانة,1,BuyBox,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08XJQLCTH/ref=ox_sc_act_image_1?smid=A1XCM95Y4SHHUG&psc=1,https://www.amazon.eg/-/en/Sanosan-Baby-Care-Lotion/dp/B08XJQLCTH,2021-12-03 11:04,2021-12-03,,,,,,,Amazon.eg,Valid URLs,326_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08XJQLCTH,Sanosan, Sanosan Baby Care Lotion ,200 ml,,,EGP,,89,,0,Yes,0,EG Marquee,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08XJQLCTH/ref=ox_sc_act_image_1?smid=A1XCM95Y4SHHUG&psc=1,https://www.amazon.eg/-/en/Sanosan-Baby-Care-Lotion/dp/B08XJQLCTH,2021-12-03 11:04,2021-12-03,,,,,,,,Valid URLs,326_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08XJQLCTH,Sanosan, Sanosan Baby Care Lotion ,200 ml,,,EGP,,93,,0,Yes,0,Vrola0Cosmetics,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08XJQLCTH/ref=ox_sc_act_image_1?smid=A1XCM95Y4SHHUG&psc=1,https://www.amazon.eg/-/en/Sanosan-Baby-Care-Lotion/dp/B08XJQLCTH,2021-12-03 11:04,2021-12-03,,,,,,,,Valid URLs,326_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08XJQLCTH,Sanosan, Sanosan Baby Care Lotion ,200 ml,,,EGP,,77,,21,Yes,0,LCYKK,0,Market Place,1,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08XJQLCTH/ref=ox_sc_act_image_1?smid=A1XCM95Y4SHHUG&psc=1,https://www.amazon.eg/-/en/Sanosan-Baby-Care-Lotion/dp/B08XJQLCTH,2021-12-03 11:04,2021-12-03,,,,,,,,Valid URLs,326_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,5,B08XJQLCTH,Sanosan, Sanosan Baby Care Lotion ,200 ml,,,EGP,,82.5,,21,Yes,0,ابوسيفين,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/gp/product/B08XJQLCTH/ref=ox_sc_act_image_1?smid=A1XCM95Y4SHHUG&psc=1,https://www.amazon.eg/-/en/Sanosan-Baby-Care-Lotion/dp/B08XJQLCTH,2021-12-03 11:04,2021-12-03,,,,,,,,Valid URLs,326_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,4,B07PH3G3BG,LG, Lg vacuum cleaner VC5320NNT ,,Red,,EGP,,2550,,21,Yes,2,k.zz,1,BuyBox,1,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG/ref=sr_1_2?dchild=1&keywords=LG+V.C+VC5320NNTR+BAGLESS+2000W+RED&qid=1631009485&s=home&sr=1-2,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG,2021-12-03 11:04,2021-12-03,Home & Kitchen,Household Cleaning Tools & Vacuums,Vacuums,,,,,Valid URLs,59_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,4,B07PH3G3BG,LG, Lg vacuum cleaner VC5320NNT ,,Red,,EGP,,3199,,21,Yes,0,z.ab,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG/ref=sr_1_2?dchild=1&keywords=LG+V.C+VC5320NNTR+BAGLESS+2000W+RED&qid=1631009485&s=home&sr=1-2,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG,2021-12-03 11:04,2021-12-03,Home & Kitchen,Household Cleaning Tools & Vacuums,Vacuums,,,,,Valid URLs,59_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,4,B07PH3G3BG,LG, Lg vacuum cleaner VC5320NNT ,,Red,,EGP,,3500,,21,Yes,0,Otechnology_egy,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG/ref=sr_1_2?dchild=1&keywords=LG+V.C+VC5320NNTR+BAGLESS+2000W+RED&qid=1631009485&s=home&sr=1-2,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG,2021-12-03 11:04,2021-12-03,Home & Kitchen,Household Cleaning Tools & Vacuums,Vacuums,,,,,Valid URLs,59_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,4,B07PH3G3BG,LG, Lg vacuum cleaner VC5320NNT ,,Red,,EGP,,3999,,21,Yes,0,homixstore,0,Market Place,0,Only 2 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG/ref=sr_1_2?dchild=1&keywords=LG+V.C+VC5320NNTR+BAGLESS+2000W+RED&qid=1631009485&s=home&sr=1-2,https://www.amazon.eg/-/en/LG-VC5320NNT-Lg-vacuum-cleaner/dp/B07PH3G3BG,2021-12-03 11:04,2021-12-03,Home & Kitchen,Household Cleaning Tools & Vacuums,Vacuums,,,,,Valid URLs,59_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B00N8J35HA,Loacker," Loacker Minis Napolitaner"","" 150 gm ",,,,EGP,,76,,0,Yes,6,Quick24_egy,1,BuyBox,0,In Stock.,No,,,https://www.amazon.eg/-/en/gp/product/B00N8J35HA/ref=ox_sc_act_image_1?smid=A1IAOI45GID2T3&psc=1,https://www.amazon.eg/-/en/Loacker-Minis-Napolitaner-150-gm/dp/B00N8J35HA,2021-12-03 11:04,2021-12-03,,,,,,,Amazon.eg,Valid URLs,285_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B00N8J35HA,Loacker," Loacker Minis Napolitaner"","" 150 gm ",,,,EGP,,76,,0,Yes,0,Quick24_egy,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B00N8J35HA/ref=ox_sc_act_image_1?smid=A1IAOI45GID2T3&psc=1,https://www.amazon.eg/-/en/Loacker-Minis-Napolitaner-150-gm/dp/B00N8J35HA,2021-12-03 11:04,2021-12-03,,,,,,,,Valid URLs,285_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,3,B00N8J35HA,Loacker," Loacker Minis Napolitaner"","" 150 gm ",,,,EGP,,75,,21,Yes,0,JOcenter,0,Market Place,1,In Stock.,No,,New,https://www.amazon.eg/-/en/gp/product/B00N8J35HA/ref=ox_sc_act_image_1?smid=A1IAOI45GID2T3&psc=1,https://www.amazon.eg/-/en/Loacker-Minis-Napolitaner-150-gm/dp/B00N8J35HA,2021-12-03 11:04,2021-12-03,,,,,,,,Valid URLs,285_EGYPT_Amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,0,B07VSWGVHT,El-Assil, Al-Asil Corn Oil 2.25 Liter ,2.25 Liter,,,EGP,,,,,No,0,,1,,,Currently unavailable.,,,,https://www.amazon.eg/-/en/Al-Asil-Corn-Oil-2-25-Liter/dp/B07VSWGVHT/ref=sr_1_1?dchild=1&keywords=AL+Asil&qid=1633958200&sr=8-1,,2021-12-03 11:04,2021-12-03,Grocery,"Oils"","" Vinegars & Salad Dressings",Oils,,,,,Valid URLs OOS (Without price),1339_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B0968ZD9MM,Tank," Tank Power Plus Water Filter"","" 5 Stages - with 12 month Full year Cartridges ",,,,EGP,,724,,21,Yes,5,Electronic-TM,1,BuyBox,1,In Stock.,No,,New,https://www.amazon.eg/-/en/Tank-Power-Water-Filter-Stages/dp/B0968ZD9MM/ref=sr_1_1?dchild=1&keywords=Tank+Power+Plus+Water+Filter&qid=1633934634&sr=8-1,https://www.amazon.eg/-/en/Tank-Power-Water-Filter-Stages/dp/B0968ZD9MM,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,"Water Coolers"","" Filters & Cartridges",Water Filter Cartridges,,,,Valid URLs,1703_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,2,B0968ZD9MM,Tank," Tank Power Plus Water Filter"","" 5 Stages - with 12 month Full year Cartridges ",,,,EGP,,3333,,21,Yes,0,عروض-تكنولوجي,0,Market Place,0,In Stock.,No,,New,https://www.amazon.eg/-/en/Tank-Power-Water-Filter-Stages/dp/B0968ZD9MM/ref=sr_1_1?dchild=1&keywords=Tank+Power+Plus+Water+Filter&qid=1633934634&sr=8-1,https://www.amazon.eg/-/en/Tank-Power-Water-Filter-Stages/dp/B0968ZD9MM,2021-12-03 11:04,2021-12-03,Home & Kitchen,Kitchen,"Water Coolers"","" Filters & Cartridges",Water Filter Cartridges,,,,Valid URLs,1703_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B075V9KQ78,Galaxy," Galaxy Jewels Chocolates"","" 400g ",,,,EGP,,148,1.95,21,Yes,0,QBNN,1,BuyBox,1,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Galaxy-2724340110172-Jewels-Chocolates-400g/dp/B075V9KQ78/ref=sr_1_1?dchild=1&keywords=Galaxy+Jewels+Chocolate+-+400+grams&qid=1634021089&sr=8-1,https://www.amazon.eg/-/en/Galaxy-2724340110172-Jewels-Chocolates-400g/dp/B075V9KQ78,2021-12-03 11:04,2021-12-03,Grocery,Snacks & Sweets,"Candy"","" Chocolate & Gum",Sweets & Chocolate Gifts,,,,Valid URLs,1380_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B075V9KQ78,Galaxy," Galaxy Jewels Chocolates"","" 400g ",,,,EGP,,183,,0,Yes,0,Quick24_egy,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Galaxy-2724340110172-Jewels-Chocolates-400g/dp/B075V9KQ78/ref=sr_1_1?dchild=1&keywords=Galaxy+Jewels+Chocolate+-+400+grams&qid=1634021089&sr=8-1,https://www.amazon.eg/-/en/Galaxy-2724340110172-Jewels-Chocolates-400g/dp/B075V9KQ78,2021-12-03 11:04,2021-12-03,Grocery,Snacks & Sweets,"Candy"","" Chocolate & Gum",Sweets & Chocolate Gifts,,,,Valid URLs,1380_EGYPT_amazon.eg,
2021-12-03,Egypt,,,,,,,,Amazon.eg,6,B075V9KQ78,Galaxy," Galaxy Jewels Chocolates"","" 400g ",,,,EGP,,165,,21,Yes,0,LCYKK,0,Market Place,0,Only 1 left in stock - order soon.,No,,New,https://www.amazon.eg/-/en/Galaxy-2724340110172-Jewels-Chocolates-400g/dp/B075V9KQ78/ref=sr_1_1?dchild=1&keywords=Galaxy+Jewels+Chocolate+-+400+grams&qid=1634021089&sr=8-1,https://www.amazon.eg/-/en/Galaxy-2724340110172-Jewels-Chocolates-400g/dp/B075V9KQ78,2021-12-03 11:04,2021-12-03,Grocery,Snacks & Sweets,"Candy"","" Chocolate & Gum",Sweets & Chocolate Gifts,,,,Valid URLs,1380_EGYPT_amazon.eg,
